priority	publisher_bucket	gap_score	pmid	pubmed_url	journal	doi	doi_url	pmc_id	pdf_ok	pdf_source	supp_ok	supp_source	reads_ok	reads_source	reads_accessions	n_runs	total_gb	verdict	action	user_notes
P0-pure-OA	mdpi	1	37513865	https://pubmed.ncbi.nlm.nih.gov/37513865/	Pharmaceuticals (Basel)	10.3390/ph16070953	https://doi.org/10.3390/ph16070953	PMC10384734	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	31349572	https://pubmed.ncbi.nlm.nih.gov/31349572/	Toxins (Basel)	10.3390/toxins11080436	https://doi.org/10.3390/toxins11080436	PMC6723990	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-done	plos	0	36989208	https://pubmed.ncbi.nlm.nih.gov/36989208/	PLoS Negl Trop Dis	10.1371/journal.pntd.0011170	https://doi.org/10.1371/journal.pntd.0011170	PMC10057785	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA881789	50	0.14			
P0-done	plos	0	29852000	https://pubmed.ncbi.nlm.nih.gov/29852000/	PLoS One	10.1371/journal.pone.0198342	https://doi.org/10.1371/journal.pone.0198342	PMC5979030	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA391562,SRP110343	110	2.91			
P0-done	plos	1	30412600	https://pubmed.ncbi.nlm.nih.gov/30412600/	PLoS One	10.1371/journal.pone.0207002	https://doi.org/10.1371/journal.pone.0207002	PMC6226189	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-done	plos	0	30576312	https://pubmed.ncbi.nlm.nih.gov/30576312/	PLoS One	10.1371/journal.pone.0208584	https://doi.org/10.1371/journal.pone.0208584	PMC6303059	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA325650	50	1.52			
P0-done	plos	1	30794590	https://pubmed.ncbi.nlm.nih.gov/30794590/	PLoS One	10.1371/journal.pone.0212406	https://doi.org/10.1371/journal.pone.0212406	PMC6386391	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-done	plos	0	31199857	https://pubmed.ncbi.nlm.nih.gov/31199857/	PLoS One	10.1371/journal.pone.0218436	https://doi.org/10.1371/journal.pone.0218436	PMC6570030	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	data_avail_section	PRJEB32249	39	0.97			
P0-done	plos	1	31211818	https://pubmed.ncbi.nlm.nih.gov/31211818/	PLoS One	10.1371/journal.pone.0218274	https://doi.org/10.1371/journal.pone.0218274	PMC6581275	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-done	plos	0	33662003	https://pubmed.ncbi.nlm.nih.gov/33662003/	PLoS One	10.1371/journal.pone.0247905	https://doi.org/10.1371/journal.pone.0247905	PMC7932122	yes	pmc_oa	yes	pmc_oa	yes	europepmc_section	PRJNA685389	332	3.29			
P0-done	plos	0	33690612	https://pubmed.ncbi.nlm.nih.gov/33690612/	PLoS One	10.1371/journal.pone.0247798	https://doi.org/10.1371/journal.pone.0247798	PMC7943025	yes	pmc_oa	yes	pmc_oa	yes	europepmc	PRJEB43183	75	2.68			
P0-done	plos	1	37603579	https://pubmed.ncbi.nlm.nih.gov/37603579/	PLoS One	10.1371/journal.pone.0290307	https://doi.org/10.1371/journal.pone.0290307	PMC10441785	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-done	plos	0	37796924	https://pubmed.ncbi.nlm.nih.gov/37796924/	PLoS One	10.1371/journal.pone.0292551	https://doi.org/10.1371/journal.pone.0292551	PMC10553240	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA989099	113	1.75			
P1-local-rescue	elsevier-gastro	3	28823860	https://pubmed.ncbi.nlm.nih.gov/28823860/	Gastroenterology	10.1053/j.gastro.2017.08.022	https://doi.org/10.1053/j.gastro.2017.08.022		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-gastro	2	29689266	https://pubmed.ncbi.nlm.nih.gov/29689266/	Gastroenterology	10.1053/j.gastro.2018.04.018	https://doi.org/10.1053/j.gastro.2018.04.018		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-gastro	2	30063920	https://pubmed.ncbi.nlm.nih.gov/30063920/	Gastroenterology	10.1053/j.gastro.2018.07.028	https://doi.org/10.1053/j.gastro.2018.07.028		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-gastro	3	30550822	https://pubmed.ncbi.nlm.nih.gov/30550822/	Gastroenterology	10.1053/j.gastro.2018.12.003	https://doi.org/10.1053/j.gastro.2018.12.003	PMC6441634	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-gastro	3	32920015	https://pubmed.ncbi.nlm.nih.gov/32920015/	Gastroenterology	10.1053/j.gastro.2020.09.003	https://doi.org/10.1053/j.gastro.2020.09.003		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-gastro	2	33581124	https://pubmed.ncbi.nlm.nih.gov/33581124/	Gastroenterology	10.1053/j.gastro.2021.02.020	https://doi.org/10.1053/j.gastro.2021.02.020		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-gastro	1	34126062	https://pubmed.ncbi.nlm.nih.gov/34126062/	Gastroenterology	10.1053/j.gastro.2021.06.009	https://doi.org/10.1053/j.gastro.2021.06.009		yes	unpaywall	no	NONE	yes	europepmc	PRJEB44737	156	579.53			
P1-local-rescue	elsevier-gastro	2	36933623	https://pubmed.ncbi.nlm.nih.gov/36933623/	Gastroenterology	10.1053/j.gastro.2023.03.205	https://doi.org/10.1053/j.gastro.2023.03.205		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	0	37474105	https://pubmed.ncbi.nlm.nih.gov/37474105/	Am J Clin Nutr	10.1016/j.ajcnut.2023.07.011	https://doi.org/10.1016/j.ajcnut.2023.07.011	PMC10550847	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA909793	56	106.13			
P1-local-rescue	elsevier-or-cell_press	2	28300642	https://pubmed.ncbi.nlm.nih.gov/28300642/	Anaerobe	10.1016/j.anaerobe.2017.03.012	https://doi.org/10.1016/j.anaerobe.2017.03.012		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	37380012	https://pubmed.ncbi.nlm.nih.gov/37380012/	Anaerobe	10.1016/j.anaerobe.2023.102757	https://doi.org/10.1016/j.anaerobe.2023.102757		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	37806638	https://pubmed.ncbi.nlm.nih.gov/37806638/	Anaerobe	10.1016/j.anaerobe.2023.102784	https://doi.org/10.1016/j.anaerobe.2023.102784		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	30292635	https://pubmed.ncbi.nlm.nih.gov/30292635/	Biochim Biophys Acta Mol Basis Dis	10.1016/j.bbadis.2018.10.006	https://doi.org/10.1016/j.bbadis.2018.10.006	PMC6239937	yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	30776583	https://pubmed.ncbi.nlm.nih.gov/30776583/	Cancer Epidemiol	10.1016/j.canep.2019.02.001	https://doi.org/10.1016/j.canep.2019.02.001		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	33249197	https://pubmed.ncbi.nlm.nih.gov/33249197/	Cancer Lett	10.1016/j.canlet.2020.11.030	https://doi.org/10.1016/j.canlet.2020.11.030		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	0	36778661	https://pubmed.ncbi.nlm.nih.gov/36778661/	Cell Genom	10.1016/j.xgen.2022.100096	https://doi.org/10.1016/j.xgen.2022.100096	PMC9903660	yes	pmc_oa	yes	pmc_oa	yes	europepmc	PRJNA645018	1068	1781.41			
P1-local-rescue	elsevier-or-cell_press	1	37130517	https://pubmed.ncbi.nlm.nih.gov/37130517/	Cell Host Microbe	10.1016/j.chom.2023.04.007	https://doi.org/10.1016/j.chom.2023.04.007	PMC10477964	yes	unpaywall	no	NONE	yes	europepmc	PRJNA784939	971	1315.13			
P1-local-rescue	elsevier-or-cell_press	0	34418587	https://pubmed.ncbi.nlm.nih.gov/34418587/	Cell Mol Gastroenterol Hepatol	10.1016/j.jcmgh.2021.08.007	https://doi.org/10.1016/j.jcmgh.2021.08.007	PMC8600093	yes	pmc_oa	yes	html_mining	yes	europepmc	PRJNA699006,PRJNA699003,PRJNA699013	86	3.69			
P1-local-rescue	elsevier-or-cell_press	0	35688320	https://pubmed.ncbi.nlm.nih.gov/35688320/	Cell Mol Gastroenterol Hepatol	10.1016/j.jcmgh.2022.05.010	https://doi.org/10.1016/j.jcmgh.2022.05.010	PMC9421583	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA759725,PRJNA760488	103	70.49			
P1-local-rescue	elsevier-or-cell_press	1	34706245	https://pubmed.ncbi.nlm.nih.gov/34706245/	Cell Rep	10.1016/j.celrep.2021.109886	https://doi.org/10.1016/j.celrep.2021.109886		yes	unpaywall	no	NONE	yes	html_text_mine	PRJEB38064	188	2.4			
P1-local-rescue	elsevier-or-cell_press	3	37245872	https://pubmed.ncbi.nlm.nih.gov/37245872/	Chin J Nat Med	10.1016/S1875-5364(23)60451-0	https://doi.org/10.1016/S1875-5364(23)60451-0		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	37832390	https://pubmed.ncbi.nlm.nih.gov/37832390/	Clin Chim Acta	10.1016/j.cca.2023.117591	https://doi.org/10.1016/j.cca.2023.117591		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	37980216	https://pubmed.ncbi.nlm.nih.gov/37980216/	Clin Colorectal Cancer	10.1016/j.clcc.2023.10.004	https://doi.org/10.1016/j.clcc.2023.10.004		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	32835795	https://pubmed.ncbi.nlm.nih.gov/32835795/	Clin Microbiol Infect	10.1016/j.cmi.2020.08.021	https://doi.org/10.1016/j.cmi.2020.08.021		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	1	34188781	https://pubmed.ncbi.nlm.nih.gov/34188781/	Comput Struct Biotechnol J	10.1016/j.csbj.2021.05.049	https://doi.org/10.1016/j.csbj.2021.05.049	PMC8202188	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	34514218	https://pubmed.ncbi.nlm.nih.gov/34514218/	Curr Opin Physiol	10.1016/j.cophys.2021.100472	https://doi.org/10.1016/j.cophys.2021.100472	PMC8425411	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	1	37343363	https://pubmed.ncbi.nlm.nih.gov/37343363/	EBioMedicine	10.1016/j.ebiom.2023.104670	https://doi.org/10.1016/j.ebiom.2023.104670	PMC10314234	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	37714033	https://pubmed.ncbi.nlm.nih.gov/37714033/	Ecotoxicol Environ Saf	10.1016/j.ecoenv.2023.115475	https://doi.org/10.1016/j.ecoenv.2023.115475		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	1	37951129	https://pubmed.ncbi.nlm.nih.gov/37951129/	ESMO Open	10.1016/j.esmoop.2023.102051	https://doi.org/10.1016/j.esmoop.2023.102051	PMC10774972	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	36868056	https://pubmed.ncbi.nlm.nih.gov/36868056/	Eur J Cancer	10.1016/j.ejca.2023.01.024	https://doi.org/10.1016/j.ejca.2023.01.024		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	30007819	https://pubmed.ncbi.nlm.nih.gov/30007819/	Eur Urol	10.1016/j.eururo.2018.06.033	https://doi.org/10.1016/j.eururo.2018.06.033	PMC6716160	yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	36736685	https://pubmed.ncbi.nlm.nih.gov/36736685/	Exp Mol Pathol	10.1016/j.yexmp.2023.104855	https://doi.org/10.1016/j.yexmp.2023.104855		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	1	33607296	https://pubmed.ncbi.nlm.nih.gov/33607296/	Genomics Proteomics Bioinformatics	10.1016/j.gpb.2020.06.015	https://doi.org/10.1016/j.gpb.2020.06.015	PMC9170748	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	0	37483698	https://pubmed.ncbi.nlm.nih.gov/37483698/	Heliyon	10.1016/j.heliyon.2023.e18035	https://doi.org/10.1016/j.heliyon.2023.e18035	PMC10362239	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA986115,PRJNA986175	144	4.39			
P1-local-rescue	elsevier-or-cell_press	1	37928040	https://pubmed.ncbi.nlm.nih.gov/37928040/	Heliyon	10.1016/j.heliyon.2023.e21057	https://doi.org/10.1016/j.heliyon.2023.e21057	PMC10623286	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	33771725	https://pubmed.ncbi.nlm.nih.gov/33771725/	Infect Genet Evol	10.1016/j.meegid.2021.104816	https://doi.org/10.1016/j.meegid.2021.104816		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	31059977	https://pubmed.ncbi.nlm.nih.gov/31059977/	Int Immunopharmacol	10.1016/j.intimp.2019.02.038	https://doi.org/10.1016/j.intimp.2019.02.038		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	36889619	https://pubmed.ncbi.nlm.nih.gov/36889619/	Int J Biol Macromol	10.1016/j.ijbiomac.2023.123927	https://doi.org/10.1016/j.ijbiomac.2023.123927		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	33524545	https://pubmed.ncbi.nlm.nih.gov/33524545/	Int J Radiat Oncol Biol Phys	10.1016/j.ijrobp.2021.01.032	https://doi.org/10.1016/j.ijrobp.2021.01.032		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	37433373	https://pubmed.ncbi.nlm.nih.gov/37433373/	Int J Radiat Oncol Biol Phys	10.1016/j.ijrobp.2023.06.2515	https://doi.org/10.1016/j.ijrobp.2023.06.2515		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	0	37619934	https://pubmed.ncbi.nlm.nih.gov/37619934/	J Adv Res	10.1016/j.jare.2023.08.014	https://doi.org/10.1016/j.jare.2023.08.014	PMC11258656	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	wave2_html_mine	PRJNA1003421	4	16.74			
P1-local-rescue	elsevier-or-cell_press	3	31047664	https://pubmed.ncbi.nlm.nih.gov/31047664/	J Chromatogr A	10.1016/j.chroma.2019.04.028	https://doi.org/10.1016/j.chroma.2019.04.028		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	37898344	https://pubmed.ncbi.nlm.nih.gov/37898344/	J Control Release	10.1016/j.jconrel.2023.10.039	https://doi.org/10.1016/j.jconrel.2023.10.039		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	36717332	https://pubmed.ncbi.nlm.nih.gov/36717332/	J Cyst Fibros	10.1016/j.jcf.2023.01.013	https://doi.org/10.1016/j.jcf.2023.01.013		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	1	38104000	https://pubmed.ncbi.nlm.nih.gov/38104000/	J Cyst Fibros	10.1016/j.jcf.2023.12.004	https://doi.org/10.1016/j.jcf.2023.12.004		yes	unpaywall	no	NONE	yes	europepmc	PRJEB53976	137	1.55			
P1-local-rescue	elsevier-or-cell_press	3	36572328	https://pubmed.ncbi.nlm.nih.gov/36572328/	J Ethnopharmacol	10.1016/j.jep.2022.116075	https://doi.org/10.1016/j.jep.2022.116075		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	36603786	https://pubmed.ncbi.nlm.nih.gov/36603786/	J Ethnopharmacol	10.1016/j.jep.2022.116125	https://doi.org/10.1016/j.jep.2022.116125		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	37429503	https://pubmed.ncbi.nlm.nih.gov/37429503/	J Ethnopharmacol	10.1016/j.jep.2023.116866	https://doi.org/10.1016/j.jep.2023.116866		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	29454999	https://pubmed.ncbi.nlm.nih.gov/29454999/	J Nutr Biochem	10.1016/j.jnutbio.2018.01.005	https://doi.org/10.1016/j.jnutbio.2018.01.005	PMC6022747	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	33347911	https://pubmed.ncbi.nlm.nih.gov/33347911/	J Nutr Biochem	10.1016/j.jnutbio.2020.108567	https://doi.org/10.1016/j.jnutbio.2020.108567		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	29704665	https://pubmed.ncbi.nlm.nih.gov/29704665/	Methods	10.1016/j.ymeth.2018.04.024	https://doi.org/10.1016/j.ymeth.2018.04.024	PMC6191348	no	NONE	no	NONE	yes	europepmc	PRJNA445346,PRJNA397219	1508	1648.01			
P1-local-rescue	elsevier-or-cell_press	3	34022363	https://pubmed.ncbi.nlm.nih.gov/34022363/	Microb Pathog	10.1016/j.micpath.2021.104964	https://doi.org/10.1016/j.micpath.2021.104964		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	29458855	https://pubmed.ncbi.nlm.nih.gov/29458855/	Microbiol Res	10.1016/j.micres.2017.12.004	https://doi.org/10.1016/j.micres.2017.12.004		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	1	33575112	https://pubmed.ncbi.nlm.nih.gov/33575112/	Mol Ther Nucleic Acids	10.1016/j.omtn.2020.12.017	https://doi.org/10.1016/j.omtn.2020.12.017	PMC7851424	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	37004750	https://pubmed.ncbi.nlm.nih.gov/37004750/	Mucosal Immunol	10.1016/j.mucimm.2023.03.006	https://doi.org/10.1016/j.mucimm.2023.03.006		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	0	37058886	https://pubmed.ncbi.nlm.nih.gov/37058886/	Neoplasia	10.1016/j.neo.2023.100901	https://doi.org/10.1016/j.neo.2023.100901	PMC10130693	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA899104	148	1.53			
P1-local-rescue	elsevier-or-cell_press	1	37813000	https://pubmed.ncbi.nlm.nih.gov/37813000/	Neoplasia	10.1016/j.neo.2023.100939	https://doi.org/10.1016/j.neo.2023.100939	PMC10568285	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	30711862	https://pubmed.ncbi.nlm.nih.gov/30711862/	Nutrition	10.1016/j.nut.2018.10.038	https://doi.org/10.1016/j.nut.2018.10.038		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	2	37586618	https://pubmed.ncbi.nlm.nih.gov/37586618/	Pharmacol Res	10.1016/j.phrs.2023.106891	https://doi.org/10.1016/j.phrs.2023.106891		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	3	37269754	https://pubmed.ncbi.nlm.nih.gov/37269754/	Phytomedicine	10.1016/j.phymed.2023.154900	https://doi.org/10.1016/j.phymed.2023.154900		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	1	38099061	https://pubmed.ncbi.nlm.nih.gov/38099061/	Synth Syst Biotechnol	10.1016/j.synbio.2023.11.004	https://doi.org/10.1016/j.synbio.2023.11.004	PMC10720267	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	elsevier-or-cell_press	0	38029508	https://pubmed.ncbi.nlm.nih.gov/38029508/	Transl Oncol	10.1016/j.tranon.2023.101845	https://doi.org/10.1016/j.tranon.2023.101845	PMC10698572	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	geo_to_sra	PRJNA603523,SRP245601,PRJNA805525,SRP359396	1170	9630.63			
P1-local-rescue	taylor-francis	1	29580161	https://pubmed.ncbi.nlm.nih.gov/29580161/	Cancer Biol Ther	10.1080/15384047.2018.1456605	https://doi.org/10.1080/15384047.2018.1456605	PMC6300344	yes	unpaywall	no	NONE	yes	europepmc	SRP106932	48	9.67			
P1-local-rescue	taylor-francis	2	30239257	https://pubmed.ncbi.nlm.nih.gov/30239257/	Cancer Biol Ther	10.1080/15384047.2018.1507255	https://doi.org/10.1080/15384047.2018.1507255	PMC6343685	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	0	31169073	https://pubmed.ncbi.nlm.nih.gov/31169073/	Emerg Microbes Infect	10.1080/22221751.2019.1622455	https://doi.org/10.1080/22221751.2019.1622455	PMC6567213	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	data_avail_section	PRJEB17707	14	8.43			
P1-local-rescue	taylor-francis	2	33852815	https://pubmed.ncbi.nlm.nih.gov/33852815/	Expert Rev Pharmacoecon Outcomes Res	10.1080/14737167.2021.1917385	https://doi.org/10.1080/14737167.2021.1917385		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	28914591	https://pubmed.ncbi.nlm.nih.gov/28914591/	Gut Microbes	10.1080/19490976.2017.1379637	https://doi.org/10.1080/19490976.2017.1379637	PMC5989788	yes	unpaywall	no	NONE	yes	europepmc	PRJEB20354	289	2.44			
P1-local-rescue	taylor-francis	2	29420132	https://pubmed.ncbi.nlm.nih.gov/29420132/	Gut Microbes	10.1080/19490976.2018.1435246	https://doi.org/10.1080/19490976.2018.1435246	PMC6219647	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	2	29517944	https://pubmed.ncbi.nlm.nih.gov/29517944/	Gut Microbes	10.1080/19490976.2018.1441663	https://doi.org/10.1080/19490976.2018.1441663	PMC6219653	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	35188868	https://pubmed.ncbi.nlm.nih.gov/35188868/	Gut Microbes	10.1080/19490976.2022.2038863	https://doi.org/10.1080/19490976.2022.2038863	PMC8865277	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	35259052	https://pubmed.ncbi.nlm.nih.gov/35259052/	Gut Microbes	10.1080/19490976.2022.2046246	https://doi.org/10.1080/19490976.2022.2046246	PMC8920197	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	0	35638103	https://pubmed.ncbi.nlm.nih.gov/35638103/	Gut Microbes	10.1080/19490976.2022.2078620	https://doi.org/10.1080/19490976.2022.2078620	PMC9176255	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA720094	266	1.71			
P1-local-rescue	taylor-francis	1	35877697	https://pubmed.ncbi.nlm.nih.gov/35877697/	Gut Microbes	10.1080/19490976.2022.2100203	https://doi.org/10.1080/19490976.2022.2100203	PMC9318236	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	36050867	https://pubmed.ncbi.nlm.nih.gov/36050867/	Gut Microbes	10.1080/19490976.2022.2107387	https://doi.org/10.1080/19490976.2022.2107387	PMC9450905	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	36343662	https://pubmed.ncbi.nlm.nih.gov/36343662/	Gut Microbes	10.1080/19490976.2022.2132903	https://doi.org/10.1080/19490976.2022.2132903	PMC9645264	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	36369736	https://pubmed.ncbi.nlm.nih.gov/36369736/	Gut Microbes	10.1080/19490976.2022.2139979	https://doi.org/10.1080/19490976.2022.2139979	PMC9662191	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	0	37635357	https://pubmed.ncbi.nlm.nih.gov/37635357/	Gut Microbes	10.1080/19490976.2023.2245562	https://doi.org/10.1080/19490976.2023.2245562	PMC10464540	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	SRP327788,ERP008729,SRP108915,SRP136711,ERP005534	2608	2027.11			
P1-local-rescue	taylor-francis	1	37702461	https://pubmed.ncbi.nlm.nih.gov/37702461/	Gut Microbes	10.1080/19490976.2023.2255345	https://doi.org/10.1080/19490976.2023.2255345	PMC10501170	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	37795995	https://pubmed.ncbi.nlm.nih.gov/37795995/	Gut Microbes	10.1080/19490976.2023.2263934	https://doi.org/10.1080/19490976.2023.2263934	PMC10557533	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	37842920	https://pubmed.ncbi.nlm.nih.gov/37842920/	Gut Microbes	10.1080/19490976.2023.2265138	https://doi.org/10.1080/19490976.2023.2265138	PMC10580862	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	38038385	https://pubmed.ncbi.nlm.nih.gov/38038385/	Gut Microbes	10.1080/19490976.2023.2288200	https://doi.org/10.1080/19490976.2023.2288200	PMC10730231	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	2	34844511	https://pubmed.ncbi.nlm.nih.gov/34844511/	Nucleosides Nucleotides Nucleic Acids	10.1080/15257770.2021.2008432	https://doi.org/10.1080/15257770.2021.2008432		no	paywalled_local_attempted	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	2	30843732	https://pubmed.ncbi.nlm.nih.gov/30843732/	Nutr Cancer	10.1080/01635581.2019.1578394	https://doi.org/10.1080/01635581.2019.1578394		no	paywalled_local_attempted	no	NONE	no	NONE	NONE	0	0.0			
